date,time,open,high,low,close,volume
20120910,0,1260000,1264000,1250000,1250000,318481
20120911,0,1240000,1265000,1232000,1256000,198608
20120912,0,1268000,1295000,1259000,1294000,370250
20120913,0,1299000,1305000,1281000,1301000,390332
20120914,0,1330000,1339000,1327000,1336000,498718
20120917,0,1336000,1336000,1312000,1315000,298200
20120918,0,1314000,1336000,1308000,1315000,224940
20120919,0,1306000,1323000,1298000,1314000,242946
20120920,0,1293000,1305000,1284000,1287000,284488
20120921,0,1300000,1307000,1295000,1302000,298374
20120924,0,1300000,1328000,1292000,1327000,264015
20120925,0,1310000,1334000,1310000,1327000,227443
20120926,0,1313000,1325000,1306000,1325000,241197
20120927,0,1327000,1342000,1323000,1338000,291061
20120928,0,1359000,1360000,1339000,1346000,358509
20121002,0,1354000,1371000,1352000,1369000,267729
20121004,0,1351000,1373000,1339000,1367000,383480
20121005,0,1387000,1390000,1352000,1370000,357080
20121008,0,1375000,1379000,1360000,1373000,240919
20121009,0,1363000,1381000,1363000,1372000,176068
20121010,0,1353000,1360000,1325000,1325000,260023
20121011,0,1310000,1320000,1287000,1304000,476265
20121012,0,1305000,1312000,1288000,1296000,300039
20121015,0,1296000,1312000,1287000,1300000,206958
20121016,0,1326000,1331000,1315000,1330000,213589
20121017,0,1342000,1346000,1316000,1336000,180461
20121018,0,1336000,1341000,1328000,1337000,210796
20121019,0,1323000,1325000,1299000,1302000,279959
20121022,0,1277000,1317000,1276000,1315000,234884
20121023,0,1319000,1322000,1302000,1313000,185296
20121024,0,1297000,1309000,1289000,1300000,269753
20121025,0,1296000,1322000,1291000,1322000,237942
20121026,0,1306000,1312000,1287000,1287000,276353
20121029,0,1298000,1299000,1279000,1299000,229431
20121030,0,1299000,1304000,1292000,1298000,133300
20121031,0,1306000,1312000,1299000,1310000,212428
20121101,0,1295000,1302000,1290000,1297000,209205
20121102,0,1319000,1333000,1313000,1327000,370592
20121105,0,1328000,1349000,1320000,1341000,261413
20121106,0,1349000,1349000,1332000,1349000,179690
20121107,0,1343000,1362000,1335000,1362000,193847
20121108,0,1348000,1357000,1341000,1350000,306862
20121109,0,1335000,1351000,1326000,1341000,291124
20121112,0,1331000,1347000,1331000,1345000,139213
20121113,0,1347000,1349000,1326000,1349000,146594
20121114,0,1357000,1357000,1346000,1355000,208828
20121115,0,1335000,1338000,1326000,1331000,199259
20121116,0,1322000,1326000,1301000,1307000,243724
20121119,0,1315000,1342000,1313000,1332000,202837
20121120,0,1353000,1365000,1346000,1364000,268586
20121121,0,1376000,1397000,1372000,1384000,355901
20121122,0,1394000,1419000,1391000,1417000,299318
20121123,0,1422000,1442000,1417000,1437000,246769
20121126,0,1442000,1443000,1399000,1404000,275155
20121127,0,1405000,1428000,1404000,1416000,236884
20121128,0,1400000,1438000,1396000,1413000,281426
20121129,0,1402000,1422000,1402000,1414000,262256
20121130,0,1423000,1425000,1399000,1406000,328810
20121203,0,1420000,1436000,1408000,1430000,204572
20121204,0,1432000,1434000,1420000,1430000,190213
20121205,0,1430000,1455000,1427000,1455000,248894
20121206,0,1468000,1471000,1434000,1454000,285144
20121207,0,1450000,1498000,1450000,1480000,317756
20121210,0,1506000,1506000,1485000,1491000,261259
20121211,0,1498000,1498000,1469000,1476000,253294
20121212,0,1473000,1496000,1473000,1490000,304949
20121213,0,1500000,1533000,1493000,1533000,614229
20121214,0,1516000,1536000,1508000,1515000,279121
20121217,0,1501000,1524000,1497000,1503000,310372
20121218,0,1500000,1516000,1495000,1515000,271247
20121220,0,1515000,1529000,1495000,1503000,402740
20121221,0,1493000,1496000,1440000,1442000,553510
20121224,0,1448000,1476000,1442000,1474000,290702
20121226,0,1480000,1503000,1470000,1470000,281820
20121227,0,1470000,1500000,1470000,1496000,182909
20121228,0,1488000,1530000,1487000,1522000,212266
20130102,0,1533000,1576000,1527000,1576000,229274
20130103,0,1582000,1584000,1543000,1543000,284927
20130104,0,1540000,1542000,1510000,1525000,260120
20130107,0,1515000,1528000,1500000,1520000,252436
20130108,0,1513000,1517000,1498000,1500000,276757
20130109,0,1500000,1513000,1491000,1500000,253720
20130110,0,1515000,1534000,1500000,1530000,293482
20130111,0,1548000,1548000,1507000,1533000,238982
20130114,0,1539000,1552000,1528000,1552000,160602
20130115,0,1560000,1560000,1512000,1512000,214769
20130116,0,1514000,1526000,1483000,1492000,325058
20130117,0,1502000,1502000,1450000,1469000,404999
20130118,0,1480000,1487000,1455000,1480000,250601
20130121,0,1464000,1475000,1448000,1454000,290784
20130122,0,1445000,1487000,1445000,1480000,239166
20130123,0,1500000,1502000,1473000,1473000,186749
20130124,0,1468000,1469000,1441000,1453000,320146
20130125,0,1460000,1461000,1405000,1417000,436418
20130128,0,1396000,1401000,1371000,1372000,618708
20130129,0,1390000,1418000,1380000,1409000,432719
20130130,0,1426000,1440000,1412000,1440000,323848
20130131,0,1430000,1448000,1422000,1448000,321056
20130201,0,1460000,1460000,1422000,1441000,231524
20130204,0,1450000,1453000,1417000,1437000,257238
20130205,0,1415000,1443000,1414000,1435000,227762
20130206,0,1440000,1443000,1427000,1427000,137943
20130207,0,1439000,1439000,1420000,1420000,194422
20130208,0,1418000,1470000,1415000,1462000,268477
20130212,0,1484000,1484000,1459000,1468000,168395
20130213,0,1474000,1489000,1456000,1487000,184181
20130214,0,1490000,1494000,1477000,1490000,150682
20130215,0,1490000,1498000,1477000,1498000,151999
20130218,0,1490000,1501000,1481000,1490000,142199
20130219,0,1480000,1499000,1479000,1492000,122645
20130220,0,1502000,1545000,1497000,1545000,360787
20130221,0,1540000,1558000,1535000,1550000,262473
20130222,0,1530000,1548000,1520000,1530000,277053
20130225,0,1549000,1549000,1530000,1530000,177951
20130226,0,1515000,1538000,1508000,1527000,184895
20130227,0,1559000,1559000,1519000,1527000,178764
20130228,0,1530000,1554000,1530000,1544000,255684
20130304,0,1563000,1563000,1530000,1539000,265537
20130305,0,1556000,1564000,1548000,1550000,185892
20130306,0,1572000,1575000,1547000,1560000,202973
20130307,0,1548000,1550000,1512000,1520000,269654
20130308,0,1515000,1517000,1489000,1499000,378820
20130311,0,1493000,1512000,1485000,1508000,274965
20130312,0,1504000,1512000,1490000,1494000,174931
20130313,0,1506000,1529000,1501000,1527000,226071
20130314,0,1528000,1534000,1499000,1520000,251156
20130315,0,1529000,1529000,1480000,1480000,732367
20130318,0,1460000,1460000,1434000,1445000,528791
20130319,0,1450000,1492000,1448000,1475000,279542
20130320,0,1460000,1485000,1456000,1460000,270315
20130321,0,1461000,1474000,1456000,1457000,235371
20130322,0,1458000,1468000,1452000,1455000,213742
20130325,0,1480000,1495000,1470000,1495000,205441
20130326,0,1495000,1522000,1491000,1509000,336600
20130327,0,1515000,1516000,1487000,1504000,257628
20130328,0,1503000,1510000,1497000,1510000,159792
20130329,0,1524000,1532000,1517000,1527000,190674
20130401,0,1535000,1535000,1512000,1512000,105910
20130402,0,1510000,1532000,1510000,1525000,171497
20130403,0,1526000,1528000,1509000,1521000,217654
20130404,0,1517000,1519000,1499000,1506000,214009
20130405,0,1505000,1516000,1493000,1505000,299547
20130408,0,1505000,1531000,1497000,1520000,259190
20130409,0,1527000,1530000,1510000,1528000,184880
20130410,0,1540000,1540000,1513000,1521000,235594
20130411,0,1521000,1540000,1518000,1540000,225830
20130412,0,1540000,1550000,1513000,1517000,214881
20130415,0,1503000,1535000,1503000,1523000,215346
20130416,0,1505000,1532000,1501000,1528000,371037
20130417,0,1566000,1566000,1514000,1518000,209822
20130418,0,1520000,1522000,1481000,1483000,267168
20130419,0,1465000,1492000,1455000,1475000,314080
20130422,0,1490000,1503000,1465000,1503000,186717
20130423,0,1500000,1503000,1474000,1483000,177297
20130424,0,1485000,1494000,1474000,1486000,201731
20130425,0,1470000,1494000,1470000,1494000,209278
20130426,0,1495000,1497000,1472000,1486000,233032
20130429,0,1491000,1492000,1475000,1481000,170003
20130430,0,1490000,1530000,1488000,1520000,374100
20130502,0,1526000,1532000,1517000,1528000,200979
20130503,0,1535000,1537000,1521000,1535000,131181
20130506,0,1540000,1540000,1512000,1514000,173086
20130507,0,1508000,1508000,1491000,1493000,228690
20130508,0,1493000,1498000,1479000,1488000,298439
20130509,0,1490000,1520000,1489000,1515000,216123
20130510,0,1514000,1514000,1476000,1476000,235897
20130513,0,1471000,1480000,1462000,1477000,175002
20130514,0,1487000,1500000,1483000,1500000,180053
20130515,0,1485000,1500000,1484000,1500000,211896
20130516,0,1501000,1514000,1500000,1508000,293151
20130520,0,1502000,1512000,1496000,1497000,245777
20130521,0,1510000,1510000,1485000,1492000,232008
20130522,0,1504000,1510000,1491000,1509000,198462
20130523,0,1492000,1502000,1484000,1484000,239883
