date,time,open,high,low,close,volume
20210525,0,361000,364000,353000,355000,34992
20210526,0,355000,366500,355000,366000,48359
20210527,0,369000,370500,357000,360000,32333
20210528,0,361500,364500,359000,361000,20697
20210531,0,360500,360500,347000,348500,57145
20210601,0,348500,353500,336500,345500,50414
20210602,0,349500,360000,345500,347000,50237
20210603,0,347000,350500,342500,345500,22992
20210604,0,344500,354500,340000,345000,37300
20210607,0,348000,349000,333000,333500,74781
