date,time,open,high,low,close,volume
20201228,901,818000,819000,818000,819000,2449
20201228,902,818000,819000,818000,818000,680
20201228,903,819000,820000,818000,819000,1347
20201228,904,819000,819000,815000,816000,1494
20201228,905,815000,816000,813000,813000,827
20201228,906,814000,816000,813000,814000,1197
20201228,907,814000,814000,810000,812000,3030
20201228,908,811000,814000,811000,813000,1942
20201228,909,813000,813000,810000,810000,3129
20201228,910,810000,813000,810000,811000,1061
20201228,911,812000,813000,811000,812000,1365
20201228,912,812000,815000,812000,814000,1795
20201228,913,814000,816000,812000,814000,2847
20201228,914,814000,816000,812000,813000,998
20201228,915,814000,815000,813000,813000,961
20201228,916,813000,813000,811000,811000,700
20201228,917,811000,813000,811000,812000,1997
20201228,918,812000,813000,812000,812000,615
20201228,919,812000,812000,811000,811000,1113
20201228,920,811000,812000,811000,812000,615
20201228,921,812000,815000,811000,814000,1330
20201228,922,815000,815000,812000,812000,1012
20201228,923,813000,816000,812000,815000,1149
20201228,924,814000,816000,814000,815000,550
20201228,925,816000,816000,815000,815000,281
20201228,926,815000,817000,814000,817000,787
20201228,927,816000,817000,814000,817000,2442
20201228,928,817000,817000,815000,815000,523
20201228,929,815000,815000,814000,815000,769
20201228,930,815000,815000,813000,813000,935
20201228,931,813000,814000,813000,814000,699
20201228,932,814000,814000,813000,813000,293
20201228,933,813000,814000,813000,813000,1029
20201228,934,813000,813000,810000,811000,3242
20201228,935,811000,813000,810000,811000,425
20201228,936,811000,813000,811000,812000,1046
20201228,937,812000,812000,811000,812000,299
20201228,938,811000,812000,811000,811000,612
20201228,939,812000,812000,811000,812000,242
20201228,940,811000,814000,811000,813000,1009
20201228,941,814000,814000,813000,813000,139
20201228,942,814000,814000,812000,812000,1098
20201228,943,812000,813000,811000,812000,692
20201228,944,811000,812000,811000,812000,363
20201228,945,812000,812000,811000,812000,206
20201228,946,812000,812000,811000,811000,1101
20201228,947,812000,813000,811000,812000,812
20201228,948,812000,813000,812000,812000,295
20201228,949,812000,813000,811000,811000,235
20201228,950,812000,812000,811000,812000,163
20201228,951,811000,812000,811000,811000,413
20201228,952,811000,812000,811000,811000,359
20201228,953,811000,812000,811000,812000,99
20201228,954,811000,812000,811000,812000,84
20201228,955,811000,812000,811000,811000,63
20201228,956,811000,812000,811000,812000,269
20201228,957,811000,811000,810000,810000,2120
20201228,958,811000,811000,810000,811000,1356
20201228,959,812000,812000,811000,811000,301
20201228,1000,812000,813000,811000,812000,742
20201228,1001,812000,813000,812000,813000,149
20201228,1002,812000,813000,810000,811000,1476
20201228,1003,811000,811000,810000,811000,121
20201228,1004,811000,811000,810000,810000,427
20201228,1005,810000,811000,810000,810000,731
20201228,1006,810000,811000,810000,810000,560
20201228,1007,810000,811000,810000,810000,2534
20201228,1008,809000,810000,809000,809000,799
20201228,1009,809000,810000,808000,809000,2475
20201228,1010,809000,811000,809000,810000,479
20201228,1011,810000,811000,810000,810000,69
20201228,1012,810000,811000,810000,810000,145
20201228,1013,811000,811000,810000,810000,362
20201228,1014,810000,811000,809000,810000,2608
20201228,1015,810000,810000,809000,810000,189
20201228,1016,809000,810000,809000,809000,138
20201228,1017,809000,810000,809000,809000,491
20201228,1018,809000,809000,808000,809000,125
20201228,1019,809000,810000,809000,809000,230
20201228,1020,810000,810000,809000,809000,599
20201228,1021,808000,809000,808000,809000,390
20201228,1022,809000,810000,808000,808000,2898
20201228,1023,808000,809000,808000,808000,614
20201228,1024,809000,809000,807000,809000,1155
20201228,1025,809000,810000,809000,809000,313
20201228,1026,809000,810000,809000,810000,554
20201228,1027,810000,811000,810000,810000,340
20201228,1028,810000,811000,810000,811000,208
20201228,1029,811000,811000,810000,810000,171
20201228,1030,810000,811000,808000,808000,1503
20201228,1031,808000,810000,808000,809000,771
20201228,1032,809000,810000,809000,810000,180
20201228,1033,809000,810000,809000,809000,290
20201228,1034,810000,810000,809000,809000,230
20201228,1035,810000,810000,809000,809000,317
20201228,1036,809000,810000,809000,810000,99
20201228,1037,809000,811000,809000,810000,1210
20201228,1038,811000,811000,810000,811000,361
20201228,1039,810000,811000,810000,810000,228
20201228,1040,810000,811000,810000,810000,82
20201228,1041,810000,811000,809000,809000,349
20201228,1042,809000,810000,809000,809000,64
20201228,1043,810000,810000,809000,809000,97
20201228,1044,809000,810000,809000,809000,112
20201228,1045,809000,810000,809000,809000,169
20201228,1046,809000,812000,809000,811000,2130
20201228,1047,811000,811000,810000,811000,76
20201228,1048,811000,811000,810000,810000,100
20201228,1049,811000,812000,810000,812000,987
20201228,1050,811000,812000,810000,812000,488
20201228,1051,811000,812000,810000,811000,60
20201228,1052,811000,812000,810000,811000,414
20201228,1053,811000,812000,811000,811000,111
20201228,1054,811000,812000,811000,812000,155
20201228,1055,812000,812000,811000,812000,72
20201228,1056,812000,812000,811000,812000,160
20201228,1057,811000,812000,811000,811000,128
20201228,1058,811000,812000,811000,812000,451
20201228,1059,812000,812000,811000,812000,142
20201228,1100,811000,812000,811000,811000,115
20201228,1101,811000,812000,811000,811000,70
