date,time,open,high,low,close,volume
20110509,0,510000,517000,505000,505000,232521
20110511,0,511000,520000,506000,520000,268742
20110512,0,511000,512000,499500,499500,301178
20110513,0,500000,502000,480000,491000,433960
20110516,0,485500,500000,481000,492000,230712
20110517,0,496000,502000,487000,494500,180051
20110518,0,493000,518000,493000,513000,372144
20110519,0,513000,520000,503000,507000,346535
20110520,0,503000,508000,484000,502000,245998
20110523,0,501000,501000,483000,484500,211269
20110524,0,483000,495000,481500,486500,237395
20110525,0,493000,496500,480000,480000,238054
20110526,0,485500,516000,485500,511000,338530
20110527,0,510000,514000,498500,505000,270601
20110530,0,511000,520000,507000,510000,180879
20110531,0,515000,542000,512000,535000,446439
20110601,0,534000,539000,526000,531000,260609
20110602,0,517000,525000,512000,519000,303866
20110603,0,519000,524000,495000,500000,427832
20110607,0,492000,500000,491000,494500,216320
20110608,0,498000,504000,482500,490500,240111
20110609,0,490500,501000,490000,493000,201857
20110610,0,502000,509000,491500,494000,175784
20110613,0,486000,498000,482500,491500,203299
20110614,0,489500,506000,487500,501000,259975
20110615,0,504000,510000,498000,504000,205604
20110616,0,494000,500000,486000,491000,232919
20110617,0,493500,496000,466500,478500,416518
20110620,0,478500,478500,448000,450000,454764
20110621,0,454500,463500,442000,463000,482436
20110622,0,470500,486000,470000,475500,322939
20110623,0,470500,478000,466500,474000,164602
20110624,0,471000,483000,465500,481500,330953
20110627,0,479000,480000,471500,475500,169615
20110628,0,477500,484000,470000,470500,202952
20110629,0,481500,482500,478000,482500,195990
20110630,0,485500,495000,482500,488000,250778
20110701,0,496500,502000,491500,498000,217623
20110704,0,503000,506000,499500,501000,150770
20110705,0,499000,502000,489000,493500,245221
20110706,0,494000,497000,487000,495000,171149
20110707,0,487500,506000,487500,503000,296319
20110708,0,509000,509000,503000,509000,246208
20110711,0,508000,508000,497500,499000,162296
20110712,0,491000,493000,477500,477500,302210
20110713,0,480500,486500,475500,486000,179714
20110714,0,486000,491000,480500,489500,236095
20110715,0,483500,489500,482000,489500,220312
20110718,0,490000,499500,485500,496500,201973
20110719,0,494000,496500,484500,486500,134830
20110720,0,489500,499000,487000,493500,209200
20110721,0,471000,485000,461000,461500,808336
20110722,0,465000,468500,456000,468000,534227
20110725,0,461000,463000,453000,453000,335199
20110726,0,450000,467000,450000,466000,248008
20110727,0,467000,475000,466500,473000,218315
20110728,0,463000,479000,463000,472000,239229
20110729,0,471000,474000,463500,470000,132884
20110801,0,475500,487500,475500,485500,270438
20110802,0,482000,492500,462000,471000,396198
20110803,0,457000,458000,446500,449500,481197
20110804,0,448000,449500,416000,416000,789229
20110805,0,389000,412000,386000,407000,706917
20110808,0,399000,406500,366000,387000,819779
20110809,0,379000,398500,347000,395000,1037695
20110810,0,414500,414500,385000,388000,741174
20110811,0,371000,397000,371000,390000,518302
20110812,0,397000,397500,352500,354000,1117628
20110816,0,374500,387000,372500,387000,789681
20110817,0,382500,389500,379000,380500,430612
20110818,0,383500,384500,360000,367500,667691
20110819,0,348500,350000,313500,313500,1161128
20110822,0,313000,326000,301500,302500,738265
20110823,0,309000,347500,303000,343000,1013210
20110824,0,348000,358500,333500,341500,849859
20110825,0,355000,357500,345000,347500,430950
20110826,0,350000,363000,349000,358000,485121
20110829,0,370000,378000,363500,375500,467908
20110830,0,380000,383000,368000,369000,374995
20110831,0,370000,378500,361000,378500,335804
20110901,0,387000,394000,377000,380000,527003
20110902,0,378500,381500,365000,367500,373051
20110905,0,356000,356500,329000,329000,684194
20110906,0,322000,338000,319500,329000,633990
20110907,0,342000,347000,334500,343000,489945
20110908,0,349000,358500,345500,354500,565645
20110909,0,352000,357000,344000,346000,350752
20110914,0,344000,344500,323000,323000,521107
20110915,0,338000,338500,315000,329500,549252
20110916,0,337500,344500,334000,343000,521031
20110919,0,337500,341000,328000,328500,365536
20110920,0,323500,331000,317500,328000,639511
20110921,0,332000,352500,331000,351500,902249
20110922,0,341000,343000,332500,335500,590934
20110923,0,318000,326000,316500,316500,722715
20110926,0,323000,324500,293000,299500,630863
20110927,0,316000,321500,307500,321500,464874
20110928,0,323000,326500,313000,313000,476087
20110929,0,310000,325000,302000,325000,536127
20110930,0,323500,328500,313000,321000,500707
20111004,0,298500,301000,283000,294000,866824
20111005,0,299500,300000,276000,285000,673546
20111006,0,293000,310000,292500,306000,683802
20111007,0,319000,329500,316500,322000,536391
20111010,0,318000,327000,315000,323500,311765
20111011,0,337000,343000,332500,337000,575984
