date,time,open,high,low,close,volume
20201229,901,817000,817000,805000,807000,13128
20201229,902,808000,812000,806000,809000,2998
20201229,903,809000,810000,807000,808000,2404
20201229,904,808000,808000,807000,808000,1898
20201229,905,808000,808000,807000,807000,768
20201229,906,807000,811000,806000,811000,5212
20201229,907,811000,812000,809000,811000,1404
20201229,908,812000,812000,810000,811000,2107
20201229,909,811000,812000,808000,810000,1821
20201229,910,810000,811000,810000,810000,1540
20201229,911,810000,810000,807000,809000,2124
20201229,912,809000,810000,807000,808000,1000
20201229,913,808000,808000,807000,807000,483
20201229,914,807000,808000,807000,808000,1136
20201229,915,808000,809000,807000,809000,2579
20201229,916,809000,809000,808000,809000,523
20201229,917,809000,811000,808000,811000,1653
20201229,918,811000,811000,809000,811000,743
20201229,919,810000,810000,809000,809000,1239
20201229,920,809000,810000,808000,809000,2175
20201229,921,809000,812000,809000,811000,2022
20201229,922,811000,813000,811000,813000,1511
20201229,923,813000,813000,810000,811000,1884
20201229,924,811000,813000,810000,812000,1579
20201229,925,813000,813000,811000,812000,767
20201229,926,813000,816000,812000,815000,7588
20201229,927,815000,817000,814000,814000,2212
20201229,928,815000,816000,814000,815000,2376
20201229,929,814000,814000,811000,812000,2013
20201229,930,811000,813000,811000,813000,1879
20201229,931,813000,813000,812000,813000,519
20201229,932,812000,813000,812000,812000,887
20201229,933,813000,813000,811000,811000,2623
20201229,934,811000,812000,811000,812000,1749
20201229,935,812000,813000,812000,812000,385
20201229,936,812000,813000,811000,811000,938
20201229,937,811000,812000,811000,811000,2093
20201229,938,812000,812000,810000,810000,1267
20201229,939,810000,812000,810000,812000,1808
20201229,940,811000,812000,811000,811000,1306
20201229,941,811000,812000,810000,811000,926
20201229,942,811000,814000,811000,814000,2093
20201229,943,814000,814000,812000,813000,834
20201229,944,813000,813000,812000,813000,1360
20201229,945,813000,814000,812000,812000,628
20201229,946,812000,813000,812000,813000,297
20201229,947,812000,813000,812000,812000,223
20201229,948,813000,813000,812000,813000,212
20201229,949,812000,813000,812000,813000,633
20201229,950,813000,813000,810000,811000,5202
20201229,951,810000,811000,810000,811000,549
20201229,952,811000,811000,810000,811000,522
20201229,953,810000,811000,810000,811000,192
20201229,954,811000,812000,810000,811000,930
20201229,955,811000,812000,811000,811000,422
20201229,956,811000,812000,811000,812000,669
20201229,957,812000,813000,811000,812000,595
20201229,958,812000,813000,812000,812000,309
20201229,959,812000,813000,812000,813000,430
20201229,1000,813000,814000,812000,814000,703
20201229,1001,813000,814000,813000,813000,832
20201229,1002,813000,815000,813000,814000,1797
20201229,1003,815000,818000,814000,817000,4936
20201229,1004,817000,818000,817000,818000,3003
20201229,1005,818000,820000,818000,819000,1783
20201229,1006,820000,822000,818000,818000,5525
20201229,1007,818000,819000,816000,818000,2735
20201229,1008,818000,819000,817000,818000,504
20201229,1009,818000,819000,817000,818000,1257
20201229,1010,817000,819000,817000,819000,1266
20201229,1011,819000,821000,818000,821000,2765
20201229,1012,821000,821000,818000,819000,1093
20201229,1013,819000,822000,819000,822000,3187
20201229,1014,822000,824000,821000,824000,5147
20201229,1015,823000,825000,823000,824000,3889
20201229,1016,825000,825000,822000,823000,3110
20201229,1017,824000,825000,822000,823000,2754
20201229,1018,823000,824000,821000,822000,2624
20201229,1019,822000,823000,822000,822000,1495
20201229,1020,822000,823000,821000,821000,1050
20201229,1021,821000,822000,820000,822000,2553
20201229,1022,821000,823000,821000,822000,349
20201229,1023,822000,823000,822000,823000,1498
20201229,1024,823000,827000,823000,825000,8779
20201229,1025,825000,825000,822000,823000,1394
20201229,1026,824000,824000,823000,823000,760
20201229,1027,824000,824000,821000,821000,858
20201229,1028,821000,822000,819000,821000,3625
20201229,1029,821000,822000,821000,821000,747
20201229,1030,821000,821000,819000,819000,1715
20201229,1031,819000,821000,819000,820000,1225
20201229,1032,820000,821000,820000,820000,190
20201229,1033,820000,822000,820000,822000,964
20201229,1034,821000,822000,821000,822000,72
20201229,1035,822000,822000,819000,819000,2042
20201229,1036,819000,820000,819000,819000,226
20201229,1037,819000,820000,817000,817000,910
20201229,1038,817000,820000,817000,819000,1487
20201229,1039,819000,820000,817000,818000,1522
