date,time,open,high,low,close,volume
20210525,905,361000,363000,359500,362000,997
20210525,910,360500,362000,359000,360500,826
20210525,915,361000,364000,360500,364000,1673
20210525,920,362000,363500,362000,363500,595
20210525,925,363500,364000,363500,363500,913
20210525,930,363000,363500,360000,360500,648
20210525,935,361000,361000,360000,360000,348
20210525,940,360000,360000,359000,359500,553
20210525,945,359000,359500,357500,357500,1099
20210525,950,358000,358500,355500,356000,1147
20210525,955,356500,357000,356000,357000,152
20210525,1000,356500,356500,354500,354500,990
20210525,1005,354500,356000,354500,355000,935
20210525,1010,355000,355000,353500,354000,1647
20210525,1015,354500,355500,353000,355500,888
20210525,1020,355500,356500,354500,354500,677
20210525,1025,354500,354500,354000,354500,221
20210525,1030,354000,355500,353500,355500,541
20210525,1035,355500,357000,355500,356500,495
20210525,1040,356500,356500,356000,356000,104
20210525,1045,356000,357000,356000,357000,155
20210525,1050,357000,357000,356500,356500,113
20210525,1055,356500,358000,356500,357500,577
20210525,1100,357500,358000,357500,358000,371
20210525,1105,357500,358500,357000,358500,361
20210525,1110,358000,359500,358000,359500,242
20210525,1115,359500,360500,359000,359000,787
20210525,1120,359000,359000,358000,358000,197
20210525,1125,357500,358500,357500,358000,319
20210525,1130,358000,358500,358000,358500,51
20210525,1135,358500,359000,357500,357500,212
20210525,1140,357500,358000,357500,358000,168
20210525,1145,358000,358000,357500,357500,87
20210525,1150,357500,358000,357500,358000,274
20210525,1155,358000,358500,357500,358500,172
20210525,1200,358500,358500,358000,358000,177
20210525,1205,358000,358000,357500,358000,722
20210525,1210,358000,358000,358000,358000,71
20210525,1215,358000,358500,357500,358000,222
20210525,1220,358000,358000,357500,358000,245
20210525,1225,358000,358500,357500,358500,167
20210525,1230,358500,358500,358000,358500,217
20210525,1235,358000,358500,357500,358000,227
20210525,1240,358000,358000,357500,358000,480
20210525,1245,358000,358500,358000,358000,63
20210525,1250,358000,358500,358000,358000,153
20210525,1255,357500,358000,357500,357500,181
20210525,1300,357500,357500,357000,357500,330
20210525,1305,357500,357500,357500,357500,59
20210525,1310,357500,358000,357500,358000,36
20210525,1315,357500,357500,357500,357500,154
20210525,1320,357500,358000,357500,358000,158
20210525,1325,357500,358000,357500,357500,91
20210525,1330,357500,358000,357000,357500,174
20210525,1335,357500,357500,357000,357000,372
20210525,1340,357000,357500,357000,357000,134
20210525,1345,357000,357500,356500,356500,313
20210525,1350,356500,356500,356000,356000,557
20210525,1355,356000,356500,356000,356500,229
20210525,1400,356500,357000,356500,356500,213
20210525,1405,356500,356500,356000,356500,187
20210525,1410,356500,356500,356000,356000,140
20210525,1415,356000,356500,355500,355500,827
20210525,1420,355500,356000,355500,356000,197
20210525,1425,356500,356500,355500,356000,251
20210525,1430,356500,356500,356000,356500,249
20210525,1435,356000,357000,356000,356500,219
20210525,1440,356500,357000,356000,356500,415
20210525,1445,356500,356500,356000,356500,200
20210525,1450,356500,357000,355500,355500,667
20210525,1455,355500,356500,355500,356500,980
20210525,1500,356500,356500,356000,356000,577
20210525,1505,356000,356500,356000,356500,445
20210525,1510,356500,357000,356000,356000,652
20210525,1515,356000,356500,356000,356000,606
20210525,1520,356000,357000,355500,356000,1337
20210525,1530,355000,355000,355000,355000,930
20210526,905,355000,358500,355000,356500,1328
20210526,910,357000,361000,357000,360000,1617
20210526,915,360000,362500,359500,362000,1892
20210526,920,361500,362000,360500,361500,1243
20210526,925,361000,361500,360000,360500,478
20210526,930,360500,360500,359000,359000,1076
20210526,935,359500,359500,358500,359500,515
20210526,940,359000,359500,359000,359500,337
20210526,945,359500,363000,359000,362500,1940
20210526,950,362500,366500,362500,366000,3182
20210526,955,366000,366500,365000,366000,1490
20210526,1000,366000,366500,365500,366500,1348
20210526,1005,366500,366500,365500,366000,585
20210526,1010,366000,366000,363000,363000,3009
20210526,1015,363000,363500,362000,362000,938
20210526,1020,362000,362500,361500,362000,1114
20210526,1025,362000,363500,362000,363000,422
20210526,1030,363500,365500,363000,365500,568
20210526,1035,365500,366000,364500,366000,804
20210526,1040,366000,366500,365500,366000,575
20210526,1045,366000,366000,363500,365500,717
20210526,1050,365500,365500,364000,364000,260
20210526,1055,364000,364500,363500,364500,280
20210526,1100,364500,365000,364000,364500,367
20210526,1105,364500,364500,363500,364000,371
20210526,1110,364000,364000,363000,363500,592
20210526,1115,363500,363500,363000,363500,232
20210526,1120,363000,364000,363000,364000,261
20210526,1125,364500,364500,363500,364000,452
20210526,1130,364000,364000,363500,364000,59
20210526,1135,364000,364000,363500,363500,36
20210526,1140,364000,364000,363500,364000,151
20210526,1145,364000,365000,363500,365000,603
20210526,1150,365000,365000,364500,365000,705
20210526,1155,365000,366000,365000,366000,617
20210526,1200,366000,366500,365500,366000,769
20210526,1205,366000,366500,365500,366500,304
20210526,1210,366000,366500,365500,365500,649
20210526,1215,366000,366500,365500,366000,371
20210526,1220,366000,366500,365500,365500,605
20210526,1225,366000,366000,365000,366000,208
20210526,1230,365500,365500,365000,365500,314
20210526,1235,365500,365500,365000,365500,143
20210526,1240,365500,365500,365000,365500,349
20210526,1245,365500,365500,364500,365000,245
20210526,1250,365000,365000,364500,364500,93
20210526,1255,365000,365000,364500,364500,184
20210526,1300,364500,364500,364000,364500,172
20210526,1305,364500,364500,362500,362500,1288
20210526,1310,363000,363000,362000,362500,231
20210526,1315,362000,362000,361500,361500,432
20210526,1320,361500,362000,361500,361500,68
20210526,1325,362000,362500,361500,362500,426
20210526,1330,363000,363000,362000,363000,235
20210526,1335,363000,363000,362000,362500,187
20210526,1340,362500,362500,361500,361500,260
20210526,1345,361500,362000,360000,360500,1391
20210526,1350,360000,360500,359000,360000,455
20210526,1355,360000,360500,360000,360500,619
20210526,1400,360500,362000,360500,362000,294
20210526,1405,362000,362000,361000,361500,154
20210526,1410,361500,362000,361000,362000,129
20210526,1415,362000,362500,361500,362500,260
20210526,1420,362500,363000,362000,363000,374
20210526,1425,362500,363000,362000,362500,123
20210526,1430,362000,362500,362000,362500,40
20210526,1435,362500,363000,362000,363000,410
20210526,1440,363000,363500,362500,362500,398
20210526,1445,362500,363500,362500,363000,92
20210526,1450,362500,363000,362500,363000,104
20210526,1455,363000,363500,362500,363000,320
20210526,1500,363000,363500,363000,363500,122
20210526,1505,363000,364000,363000,364000,832
20210526,1510,363500,364500,363500,364500,413
20210526,1515,364500,365500,364000,365000,877
20210526,1520,365000,365000,363500,364000,655
20210526,1530,366000,366000,366000,366000,1962
20210527,905,369000,370500,368500,369000,2459
20210527,910,369000,369000,367500,368000,868
20210527,915,368000,368500,365500,365500,1403
20210527,920,365000,366500,362500,364000,1710
20210527,925,364000,364000,360000,360000,1331
20210527,930,360500,363500,360000,362000,698
20210527,935,362000,363000,361500,362500,146
20210527,940,362000,362500,361000,361000,1125
20210527,945,361000,362000,361000,362000,141
20210527,950,362000,362000,361500,361500,445
20210527,955,361000,362000,360000,361000,964
20210527,1000,361000,362500,360500,361000,305
20210527,1005,361500,362500,361500,362500,223
20210527,1010,362500,363000,361000,361000,465
20210527,1015,361000,361500,359000,359000,1053
20210527,1020,359000,359500,358000,358500,1411
20210527,1025,358500,358500,357000,357500,960
20210527,1030,357000,358000,357000,358000,434
20210527,1035,358500,359500,358000,359500,192
20210527,1040,359500,360000,359000,360000,216
20210527,1045,360000,361500,359500,361500,169
20210527,1050,361500,361500,360500,360500,361
20210527,1055,360500,361500,360500,361000,191
20210527,1100,361000,361000,359500,360000,287
20210527,1105,360000,360000,359000,359500,265
20210527,1110,359500,359500,358500,358500,284
20210527,1115,359000,359500,359000,359000,86
20210527,1120,358500,359000,358500,359000,284
20210527,1125,359000,359000,358500,358500,118
20210527,1130,358500,359000,358500,359000,60
20210527,1135,359000,359000,358500,359000,49
20210527,1140,359000,359000,358500,359000,65
20210527,1145,359500,359500,359000,359500,36
20210527,1150,359500,360000,359500,360000,131
20210527,1155,359500,360000,359000,359000,101
20210527,1200,359000,359000,358500,359000,244
20210527,1205,358500,359000,358500,358500,146
20210527,1210,358500,359000,358500,359000,188
20210527,1215,358500,359000,358500,358500,72
20210527,1220,358500,359500,358500,359500,303
20210527,1225,359500,360000,359500,359500,286
20210527,1230,360000,360000,359500,360000,507
20210527,1235,360000,360000,359500,359500,361
20210527,1240,360000,360000,359500,360000,27
20210527,1245,360000,360500,360000,360500,211
20210527,1250,360500,362000,360500,362000,644
20210527,1255,362000,363000,362000,362500,520
20210527,1300,362500,363500,362500,363500,353
20210527,1305,363500,363500,362000,362000,297
20210527,1310,362000,362500,362000,362000,79
20210527,1315,362000,362500,362000,362500,77
20210527,1320,362500,363000,362000,363000,118
20210527,1325,363000,363000,362000,362500,91
20210527,1330,362500,363000,362000,362000,115
20210527,1335,362000,362000,360500,362000,86
20210527,1340,361500,362000,361500,362000,31
20210527,1345,362000,362500,361500,362000,302
20210527,1350,362000,363500,362000,363500,369
20210527,1355,363000,363500,363000,363500,134
20210527,1400,363500,364000,363000,364000,187
20210527,1405,364000,364500,364000,364500,298
20210527,1410,364500,364500,363000,363000,461
20210527,1415,363000,363000,362000,362000,72
20210527,1420,363000,363000,362000,362000,125
20210527,1425,362000,362500,362000,362000,123
20210527,1430,362000,362000,361500,362000,102
20210527,1435,361500,362000,360500,361500,435
20210527,1440,361500,361500,360500,360500,159
20210527,1445,360500,361500,360500,361500,157
20210527,1450,361500,361500,360500,361500,147
20210527,1455,361000,362500,361000,362500,427
20210527,1500,363000,363500,362500,362500,806
20210527,1505,362500,363000,362000,362500,570
20210527,1510,363000,363500,362500,363000,411
20210527,1515,363000,363500,362500,363000,451
20210527,1520,363000,363500,362000,362000,581
20210527,1530,360000,360000,360000,360000,1937
20210528,905,361500,363500,360000,362000,859
20210528,910,362000,363500,362000,362000,670
20210528,915,362000,363000,359500,362500,452
20210528,920,362500,364500,362000,364000,896
20210528,925,364000,364500,363000,363000,396
20210528,930,363000,363500,362000,362500,389
20210528,935,362500,362500,360000,360000,552
20210528,940,360000,361000,360000,361000,213
20210528,945,361000,363500,361000,363000,393
20210528,950,363000,363000,362000,362500,215
20210528,955,362000,363000,361000,362000,97
20210528,1000,362000,362000,360000,361000,662
20210528,1005,360500,362000,360500,362000,252
20210528,1010,361500,362500,361500,362000,172
20210528,1015,362000,362000,361000,362000,365
20210528,1020,362000,362000,361000,362000,245
20210528,1025,362000,362000,361500,362000,271
20210528,1030,362000,362000,361500,361500,130
20210528,1035,361500,361500,360500,360500,152
20210528,1040,360500,361500,360000,360500,158
20210528,1045,360500,361000,360500,360500,112
20210528,1050,360500,360500,359500,360000,492
20210528,1055,360000,360500,360000,360000,165
20210528,1100,360000,360500,360000,360000,93
20210528,1105,360000,360000,359500,359500,401
20210528,1110,359500,360000,359000,360000,351
20210528,1115,359500,360000,359000,360000,296
20210528,1120,360000,360000,359000,359500,104
20210528,1125,360000,360000,359500,359500,90
20210528,1130,359500,359500,359000,359000,205
20210528,1135,359500,359500,359000,359500,171
20210528,1140,359500,360000,359000,359000,105
20210528,1145,359500,359500,359000,359500,75
20210528,1150,359500,359500,359000,359500,56
20210528,1155,359500,360000,359500,360000,213
20210528,1200,360000,360000,359000,360000,269
20210528,1205,359000,360000,359000,359500,160
20210528,1210,359500,360000,359000,360000,181
20210528,1215,360000,360000,359500,360000,49
20210528,1220,360000,360000,359500,360000,135
20210528,1225,360000,360500,360000,360500,109
20210528,1230,360500,361000,360500,361000,81
20210528,1235,361000,361000,360500,361000,52
20210528,1240,361000,361000,360500,360500,53
20210528,1245,361000,361000,360500,361000,131
20210528,1250,360500,360500,360500,360500,119
20210528,1255,360500,360500,360000,360500,104
20210528,1300,360500,361000,360000,361000,60
20210528,1305,361000,361000,360500,361000,59
20210528,1310,361000,361000,361000,361000,41
20210528,1315,361000,361000,360500,360500,151
20210528,1320,361000,361000,360000,360000,355
20210528,1325,360000,360500,359500,359500,373
20210528,1330,359500,360500,359500,360500,127
20210528,1335,360500,360500,359500,360000,138
20210528,1340,360000,360000,359500,360000,237
20210528,1345,360000,360500,359500,360500,287
20210528,1350,360500,360500,359500,360500,233
20210528,1355,360500,361000,360500,361000,293
20210528,1400,361000,361500,360500,361500,218
20210528,1405,361500,362000,361500,362000,815
20210528,1410,362000,362000,361500,362000,198
20210528,1415,362000,362000,361000,361000,239
20210528,1420,361500,361500,360500,361000,179
20210528,1425,360500,361000,360000,360000,291
20210528,1430,361000,361000,360500,360500,128
20210528,1435,360500,361000,360000,360500,237
20210528,1440,361000,361000,360500,361000,276
20210528,1445,360500,361000,360500,360500,116
20210528,1450,360500,361000,360000,360500,549
20210528,1455,360500,360500,360000,360000,184
20210528,1500,360500,360500,360000,360500,185
20210528,1505,360500,360500,360000,360500,65
20210528,1510,360500,361000,360000,361000,782
20210528,1515,361000,361500,361000,361500,519
20210528,1520,361500,361500,360000,361500,553
20210528,1530,361000,361000,361000,361000,779
20210531,905,360500,360500,355500,355500,1661
20210531,910,355500,358500,355500,358000,531
20210531,915,357500,358000,355500,356000,1040
20210531,920,356000,358500,356000,358000,1042
20210531,925,358000,358500,356500,356500,348
20210531,930,356500,357500,356500,357000,303
20210531,935,357500,358000,356500,356500,463
20210531,940,356500,357500,356500,357000,402
20210531,945,356500,357000,355500,355500,924
20210531,950,355500,356000,354000,354500,1783
20210531,955,354500,356000,354000,354500,950
20210531,1000,354500,355500,354500,354500,274
20210531,1005,355000,355500,354500,355000,501
20210531,1010,355000,355500,354500,354500,292
20210531,1015,355000,355000,354000,354000,691
20210531,1020,354000,354000,352000,352000,2445
20210531,1025,352000,352500,351500,352500,1312
20210531,1030,352000,352500,351500,351500,1421
20210531,1035,352000,352000,351500,351500,1033
20210531,1040,351500,352000,350000,350500,3780
20210531,1045,351000,351000,350500,351000,1033
20210531,1050,351000,352000,350500,350500,993
20210531,1055,351000,351000,350500,351000,1029
20210531,1100,351000,351000,349500,349500,2431
20210531,1105,350000,350000,349000,349000,1863
20210531,1110,349000,349500,348000,348500,1649
20210531,1115,348500,348500,347000,347000,2426
20210531,1120,347000,348000,347000,348000,710
20210531,1125,348500,350000,348000,349500,593
20210531,1130,349500,350000,349000,350000,472
20210531,1135,349500,350000,349000,349000,396
20210531,1140,349000,349500,348500,348500,501
20210531,1145,348500,349000,348000,348000,936
20210531,1150,348000,349000,348000,349000,629
20210531,1155,348500,348500,348000,348000,293
20210531,1200,348000,349000,348000,348000,465
20210531,1205,348000,348500,348000,348000,300
20210531,1210,348000,349000,348000,348500,346
20210531,1215,348500,348500,348000,348000,195
20210531,1220,348000,349000,348000,348000,202
20210531,1225,348000,349000,348000,348500,276
20210531,1230,348500,349000,348000,348000,183
20210531,1235,348000,349000,348000,348500,315
20210531,1240,348500,349000,348500,348500,320
